id,title,description,image_link,link,google_product_category,brand,price,currency,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition
"1795","Placa PCI-Express 1.X adaptor la USB 3.0 19pini carcasa, Active, pci-e la 19-pin, low profile bracke","PCI-E 1X adaptor la port USB3.0 19pin pentru carcasa. Low profile cu bracket inclus. ID-ul chipset-ului Renesas / NEC 720200Contine CD cu softSisteme de operare suportate: Windows 2000/XP/Vista/7/8/8.1/10; MacOS 10.X (testat pina la 10.9); Linux 2.4.x si ma noi (testat pina la 3.5)Necesita un cablu de alimentare molex de la sursa. Daca nu aveti acest cablu la sursa, trebuie achizitionat separat.Compatibil si cu PCI-E 3.X","http://www.pluscomputer.ro/image/catalog/componente/placi interne/placa pcie la usb3 carcasa cu bracket.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1795","Other Internal Cards","Active","60 RON","RON","out of stock","1795","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1795","http://www.pluscomputer.ro/image/catalog/componente/placi interne/placa pcie la usb3 carcasa3.jpg,http://www.pluscomputer.ro/image/catalog/componente/placi interne/placa pcie la usb3 carcasa2.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","45 RON","new"
"1482","Placa PCI-Express 1X adaptor la PCI-E 16X, ACTIVE, riser card","Adaptor intern PCI-E 1X la 16X cu lungime de aproximativ 15cmCompatibil cu PC-uri cu sistemele de operare windows.","http://www.pluscomputer.ro/image/catalog/componente/adaptor pci-e 1 to 16.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1482","Other Internal Cards","Active","59 RON","RON","preorder","1482","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1482","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","55 RON","new"
"1827","Placa Retea Gigabit Ethernet, Active TXA065, internet 10/100/1000M, PCI-e, 1Gb, low profile, bracket","Placa de retea 10/100/1000Mb pe slot PCI-E 1, compatibil cu toate sistemele de operare windows. Include cd cu drivere.Low profile, bracket optional!Chipset RTL8111H","http://www.pluscomputer.ro/image/catalog/componente/placi retea/placa retea txa065.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1827","Lan Adapters","Active","50 RON","RON","in stock","1827","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1827","http://www.pluscomputer.ro/image/catalog/componente/placi retea/placa retea txa065-2.jpg,http://www.pluscomputer.ro/image/catalog/componente/placi retea/placa retea txa065-3.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","40 RON","new"
"1817","Placa Retea Gigabit Ethernet, Active, internet 10/100/1000M, PCI-e, 1Gb, chip rtl8111f","10/100 / 1000Mb network card on PCI-E 1 slot, compatible with all windows operating systems. Plug and play, no driver required!RTL8111F chipset","http://www.pluscomputer.ro/image/catalog/retelistica/placi retea/placa retea 19022V 2.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1817","Lan Adapters","Active","45 RON","RON","preorder","1817","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1817","http://www.pluscomputer.ro/image/catalog/retelistica/placi retea/placa retea 19022V.jpg,http://www.pluscomputer.ro/image/catalog/retelistica/placi retea/placa retea 19022V 4.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","35 RON","new"
"300","Placa Retea PCI Gigabit Ethernet, chip Intel PRO 1000, Active, internet 10/100/1000M, 1Gb","Placa de retea 10/100/1000Mb pe slot PCI, compatibil cu toate sistemele de operare windows si linux. Soft inclusLow profile, fara bracket","http://www.pluscomputer.ro/image/catalog/storeimages/2743590_1515333836142.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=300","Lan Adapters","Active","75 RON","RON","in stock","300","http://www.pluscomputer.ro/index.php?route=product/product&product_id=300","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","60 RON","new"
"1717","Placa Retea PCI Gigabit Ethernet, chip RTL8169, Active, internet 10/100/1000M, 1Gb, low profile brac","Placa de retea 10/100/1000Mb pe slot PCI, compatibil cu toate sistemele de operare windows si linux.Chip RTL8169Low profile bracket optional ","http://www.pluscomputer.ro/image/catalog/componente/placi retea/placa retea pci gigabit txa013.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1717","Lan Adapters","Active","75 RON","RON","in stock","1717","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1717","http://www.pluscomputer.ro/image/catalog/componente/placi retea/placa retea pci gigabit txa013-1.jpg,http://www.pluscomputer.ro/image/catalog/componente/placi retea/placa retea pci gigabit txa013-2.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","60 RON","new"
"280","Placa Retea PCI, Active, internet 10/100M, RTL8139D","Placa de retea 10/100Mb pe slot PCI, chipset RTL8139D, compatibil cu toate sistemele de operare windows. Nu necesita drivere. Se instaleaza automat.","http://www.pluscomputer.ro/image/catalog/placa retea 100m.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=280","Lan Adapters","Active","25 RON","RON","in stock","280","http://www.pluscomputer.ro/index.php?route=product/product&product_id=280","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","18 RON","new"
"1718","Placa Retea Wireless interna PCI-E, 300Mbps, Active TXA049, Antena 2X 5Db detasabila, wifi, calitate","Low Profile, bracket optional • Standarde: IEEE 802.11n, IEEE 802.11g, IEEE 802.11b• Rata de semnal fara fir cu declansare automata• 11g: Pana la 54Mbps (dinamic)• 11n: Pana la 300Mbps (dinamic)• 11b: Pana la 11Mbps (dinamic)• Gama de frecvente: 2.4-2.4835GHz Securitate wireless: 64/128 biti WEP, WPA / WPA2, WPA-PSK / WPA2-PSK (TKIP / AES)• Sistem de operare suport: Win2000 / Win XP / Vista / Win 7/8/10 / Linux / MAC• Chip: Realtek RTL8192CE","http://www.pluscomputer.ro/image/catalog/retelistica/placi retea/placa pcie wireless txa040.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1718","Lan Adapters","Active","90 RON","RON","in stock","1718","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1718","http://www.pluscomputer.ro/image/catalog/retelistica/placi retea/placa pcie wireless txa040 -1.jpg,http://www.pluscomputer.ro/image/catalog/retelistica/placi retea/placa pcie wireless txa040 cutie.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","70 RON","new"
"1832","Placa Retea Wireless interna PCI-E, Wifi6 3000Mb, Active TXA076, 2.4G + 5G, Antena 2X 5Db detasabila","Specificatii:Model ACT-TXA076ChipsetINTEL AX200NGW cu bluetooth v.5 incorporatStandardeStandard IEEE802.11.ax/ac/n/b/g/aViteza2.4G:574M,5G:2400MInterfataPCI Express 1x slotAntena2*5dB detasabileLED Indicator WLAN Dimensiuni65*44.5*1.6mmCompatibilitateWindows®10(32/64),Windows Server® 2012, 2008 R2, 2003(32/64)Mac OS® 10.x (bazat pe Intel, Testat pina la 10.9)Linux 2.4.x sau mai nou (Testat pina la to 3.5)Functionalitate Temperatura de functionare: 0 ℃-70 ℃Umiditate relativa: 10%-90% (fara condensare)Low profile bracket optional","http://www.pluscomputer.ro/image/catalog/componente/placi retea/placa wifi pcie 3000mb txa076.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1832","Lan Adapters","Active","180 RON","RON","out of stock","1832","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1832","http://www.pluscomputer.ro/image/catalog/componente/placi retea/placa wifi pcie 3000mb txa076-1.jpg,http://www.pluscomputer.ro/image/catalog/retelistica/placi retea/placa wifi pcie 3000mb txa076-3.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","150 RON","new"
"1597","Placa Sunet 5.1 PCI, Active, chipset CMI8738, audio card","Placa Sunet 5.1 pe slot PCIConectori iesire: 3 x Jack 3.5 mmConectori intrare: 2 x Jack 3.5 mmInterfata: PCICompatibilitate: Windows XP/Vista/7/8/8.1/10Chipset CMI8738Contine CD cu Drivere","http://www.pluscomputer.ro/image/catalog/componente/placa sunet PCI-CMI-8738-6-Channel-Sound-Card.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1597","Sound Cards","Active","70 RON","RON","out of stock","1597","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1597","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","65 RON","new"
"95","PLACA SUNET 5.1 PCI-EXPRESS ACTIVE, CHIPSET CMI8738, PCIE1 A","Placa Sunet 5.1 pe slot PCI EXPRESS

Conectori iesire: 3 x Jack 3.5 mm
	Conectori intrare: 2 x Jack 3.5 mm
	Interfata: PCI EXPRESS 1
	Compatibilitate: Windows XP/Vista/7/8/8.1/10
	Contine CD cu Drivere","http://www.pluscomputer.ro/image/catalog/storeimages/1923456.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=95","Sound Cards","Active","129 RON","RON","in stock","95","http://www.pluscomputer.ro/index.php?route=product/product&product_id=95","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","120 RON","new"
"270","Placa Sunet USB 2.0 adaptor, Active 5Hv2, 2 canale, VOLUM PUTERNIC","Este o interfata audio foarte flexibila care poate fi utilizata cu sisteme desktop sau laptop.Plug and Play, nu necesita drivere, se instaleaza automat.Soft inteligent integrat care o seteaza ca sunet implicit al dispozitivul, astfel usurinta in instalare fiind un mare avantaj.Bobina Antiparaziti, pentru un sunet clar si puternic.Contine manual de utilizare in limba romana.Specificatii:Interfata: usb 2.0.Conectori iesire boxe/microfon: 1 x Jack 3.5 mm Stereo.Conectori intrare Microfon: 1 x Jack 3.5 mm Mono.Modul USB bus inclus, nu este necesara o alimentare externa.Compatibilitate: Windows XP/Vista/7/8/8.1/10, Linux, MacOSAmbalaj individualLungime: 20cm","http://www.pluscomputer.ro/image/catalog/storeimages/2847933_1512423312622.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=270","Adapter Cables","Active","40 RON","RON","in stock","270","http://www.pluscomputer.ro/index.php?route=product/product&product_id=270","http://www.pluscomputer.ro/image/catalog/componente/placa sunet usb ambalaj 17404.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","35 RON","new"
"1542","Placa Video GEFORCE GT 710 2GB DDR3 64bit PCI-E","Memorie: 2Gb ddr3 64bitRacire: Activa  ","http://www.pluscomputer.ro/image/catalog/componente/placi video/placa video gf710.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1542","Video Cards","Plus Computer","300 RON","RON","in stock","1542","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1542","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","300 RON","new"
"1543","Placa Video GEFORCE GTX 1050 Low Profile 2Gb GDDR5 128bit PCI-E","Memorie: 2Gb GDDR5 128bitRacire: Activa Iesiri video: 1 x DVI-D; 1 x HDMI; 1 x DisplayPort ","http://www.pluscomputer.ro/image/catalog/componente/placi video/gtx 1050.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1543","Video Cards","Plus Computer","750 RON","RON","in stock","1543","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1543","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","750 RON","new"
"1544","Placa Video GEFORCE GTX 1050 Ti 4Gb GDDR5 128bit PCI-E","Memorie: 4Gb GDDR5 128bitRacire: Activa Iesiri video: 1 x DVI-D; 1 x HDMI; 1 x DisplayPort ","http://www.pluscomputer.ro/image/catalog/componente/placi video/gtx1050ti4g.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1544","Video Cards","Plus Computer","1100 RON","RON","in stock","1544","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1544","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","1100 RON","new"
"1632","Placa video Inno3D GeForce® GT 210, 1GB DDR3, 64-bit","Producator chipsetNVidiaTip chipsetGeForce GT210Tip racirePasivTip memorieDDR3Memorie video instalata1024 MBFrecventa procesor520 MHzFrecventa memorie1066 MHzRezolutie maxima4096 x 2160 pixeli2048 x 1536 pixeliConectori externiTip conector intern16x PCI-EPCI-E 2.0Conector D-Sub1 buc.Conector DVI1 buc.Conector HDMI1 buc.Caracteristici suplimentareStandarde acceptateDirectX 12OpenGL 4.4Suport AMD CrossFire/CrossFireXNuSuport NVIDIA SLINuSuport pentru monitoare multipleDaSuport HDCPDaCard frecventa joasaDaSet console subtiriNuFunctii acceptateNVIDIA CUDAPutere minima recomandata sursa alimentare300 WAlte informatiiSistem de operareWindows 10Windows 8.1Windows 8Windows 7LinuxFreeBSDContinutul pachetuluiDrivere pe CDLatime160 mmInaltime70 mm","http://www.pluscomputer.ro/image/catalog/componente/placi video/placa video gf210.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1632","Video Cards","Plus Computer","199 RON","RON","in stock","1632","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1632","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","199 RON","new"
"1768","Prelungitor electric Active, de la priza EU la 4 prize UK Anglia, 10A, buton on/off","Prelungitor de la priza EU la 4 prize UK, 10 A, cu buton On/Off, cablu alimentare 1,5M inclus in pret.","http://www.pluscomputer.ro/image/catalog/cabluri/alimentare/prelungitor uk x4 negru.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1768","Extension Cord","Active","45 RON","RON","in stock","1768","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1768","http://www.pluscomputer.ro/image/catalog/cabluri/alimentare/prelungitor uk x 4.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","35 RON","new"
"1501","Prelungitor electric priza, 1.5m, 3 prize schuko, 10A, protectie copii"," Conductor cupru 1mm. Protectie pentru copii","http://www.pluscomputer.ro/image/catalog/cabluri/prelungitor priza.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1501","Extension Cord","Plus Computer","20 RON","RON","out of stock","1501","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1501","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","20 RON","new"
"1502","Prelungitor electric priza, 3m, 3 prize schuko, 10A, intrerupator, protectie, negru","Prelungitor electric priza, 3m, 3 prize schuko, 10A, intrerupator, protectie, negru","http://www.pluscomputer.ro/image/catalog/periferice/prelungitor titanum negru 1.5m.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1502","Extension Cord","Titanum","35 RON","RON","out of stock","1502","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1502","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","25 RON","new"
"1514","Rack hard disk Caddy sata pentru laptop, Active, grosime 12.7mm, adaptor hdd/ssd s-ata 2.5""","Se foloseste la montarea unui hard disk/ssd suplimentar (cu interfata sata) la un laptop, in locul unitatii optice 12,7mm (cu interfata sata)Se poate conecta masca frontala de plastic de la DVD-ul laptopului la CaddyImaginea este cu titlu informativ si nu contine fata de plastic din imagine, aceasta se demonteaza de la unitatea dvd a laptopului si se monteaza la acest caddyDetalii tehnice :Grosime: 12.7mmConector HDD: SATAConector Unitate Optica: SATAMaterial: Aluminiu","http://www.pluscomputer.ro/image/catalog/periferice/caddy 12.7mm 2.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1514","Rack","Active","55 RON","RON","in stock","1514","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1514","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","49 RON","new"
"1623","Rack hard disk Caddy sata pentru laptop, Active, grosime 9.5mm, adaptor hdd/ssd s-ata 2.5""","Se foloseste la montarea unui hard disk/ssd suplimentar (cu interfata sata) la un laptop, in locul unitatii optice 9,5mm (cu interfata sata)Se poate conecta masca frontala de plastic de la DVD-ul laptopului la CaddyImaginea este cu titlu informativ si nu contine fata de plastic din imagine, aceasta se demonteaza de la unitatea dvd a laptopului si se monteaza la acest caddyDetalii tehnice :Grosime: 9.5mmConector HDD: SATAConector Unitate Optica: SATAMaterial: Aluminiu","http://www.pluscomputer.ro/image/catalog/periferice/caddy 12.7mm 2.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1623","Rack","Active","55 RON","RON","in stock","1623","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1623","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","40 RON","new"
"1547","Router Wireless 300MB Tenda F3, 3 Antene, 4 porturi10/100mb, b/g/n, 802.11","Interface1*10/100M auto-negotiation WAN port 3*10/100M auto-negotiation LAN portsStandard&ProtocolIEEE802.11/b/g/nSpeed300Mbps over 2.4GHz band CertificareCE ROHS 3C EAC NOM ICUmiditateOperating Environment:10% ~ 90% RH Non-condensing Storage Environment:5% ~ 90% RH Non-condensingTemperaturaOperating Environment:0℃ ~ 40℃ Storage Environment:-40ºC~70ºCDimensiuni127.4mm*90.5mm*26mmSystem ToolNetwork Time, Sys Upgrade, Backup/Restore, Factory Default, Login Password, Sys Logs, Restart.SafetyWPA Algorithm: AES, TKIP, TKIP&AES Wireless Access Control: MAC Address FilteringAntene: 3x5dBi externe fixePower SupplyDC 9V 600mAButton1*WPS/RESETLEDSYS, WiFi, LAN(1-3), WAN, T, WPSFrequency2.4GHz","http://www.pluscomputer.ro/image/catalog/retelistica/tenda-f3-300mbps-3x5dbi-wireless-wifi-3in1-router-ap-unifi-ookas-1601-22-ookas@152.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1547","Routers","Plus Computer","70 RON","RON","in stock","1547","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1547","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","65 RON","new"
"1668","Router Wireless N TRENDnet TEW-731BR","HardwareStandardsIEEE 802.3 (10BASE-T), IEEE 802.3u (100BASE-TX), IEEE 802.11b, IEEE 802.11g, IEEE 802.11n, IEEE 802.3azWAN1 x 10/100Mbps Auto-MDIX port (Internet)LAN4 x 10/100Mbps Auto-MDIX portsWPS ButtonEnables Wi-Fi Protected Setup (WPS) function (Hold for 3 seconds)Power SwitchOn/Off power switchConnection TypeDynamic IP, Static (fixed) IP, PPPoE, PPTP, L2TPSupported Web BrowsersInternet Explorer 6.0 or above, Firefox 2.0 or above, Chrome, Opera, SafariInternet Access ControlMAC Address Filter, Domain/URL Filter, Protocol/IP Filter, Virtual Server, DMZ host, UPnP, PPTP/L2TP/IPsec VPN pass throughManagement/ MonitoringLocal/remote configuration, upgrade firmware, Backup/Restore configuration via Web browser, Internal System Log, Syslog, E-Mail Logging, SNMPv1/v2c, Ping Test Tool, Dynamic DNSRoutingStatic and Dynamic RIPv1/2LED IndicatorsPower, Status, LAN1~LAN4, WAN, WLANPowerInput: 100~240V AC, 50~60HzOutput: 5V DC, 1APower Consumption3.0 Watts (max)Dimension (L x W x H)158 x 109 x 34 mm (6.2 x 4.3 x 1.3 in)Weight210 g (7.4oz)TemperatureOperation: 0°~ 40°C (32°F~ 104°F)Storage: -10°~ 70°C (14°F~158 °F)HumidityMax. 90% (non-condensing)CertificationsCE, FCCWirelessFrequency2.412~2.484GHz bandAntenna2 x 2dBi fixed dipole antennasModulation802.11b: CCK (11 and 5.5Mbps), DQPSK (2Mbps), DBPSK (1Mbps)802.11g: OFDM with BPSK, QPSK and 16/64-QAM802.11n: BPSK, QPSK, 16QAM, 64QAM with OFDMMedia Access ProtocolCSMA/CA with ACKData Rate802.11b: Up to 11Mbps802.11g: Up to 54Mbps802.11n: Up to 300MbpsSecurity64/128-bit WEP (HEX/ASCII), WPA/WPA2-RADIUS, WPA/WPA2-PSKOutput Power802.11b: 15dBm (typical) @ 11Mbps802.11g: 15dBm (typical) @ 54Mbps802.11n: 13dBm (typical) @ 300MbpsReceiving Sensitivity802.11b: -85dBm (typical) @ 11Mbps802.11g: -68dBm (typical) @ 54Mbps802.11n: -62dBm (typical) @ 300MbpsChannels1~ 11 (FCC), 1~13 (ETSI)PACKAGE CONTENTSTEW-731BRMulti-Language Quick Installation GuideCD-ROM (User’s Guide)Power adapter (5V DC, 1A)Network cable (1.5 m / 5 ft.)","http://www.pluscomputer.ro/image/catalog/retelistica/routere/router trendnet.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1668","Routers","TrendNet","68 RON","RON","out of stock","1668","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1668","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","68 RON","new"
"1670","Router wireless Netis WF2411I 150 Mbps","Wireless 			Standard 			IEEE 802.11b, IEEE 802.11g, IEEE 802.11n 			Signal Rate 			Up to 150Mbps 			Frequency Range 			2.4-2.4835GHz 			Transmit Power 			20dBm(MAX) 			Data Transfer Rate 			802.11n: 40MHz(150Mbps, 135Mbps, 120Mbps, 90Mbps, 60Mbps, 45Mbps, 30Mbps, 15Mbps) 20MHz (72Mbps, 65Mbps, 57Mbps, 43Mbps, 28Mbps, 21Mbps, 14Mbps, 7Mbps) 801.11g: (54Mbps, 48Mbps, 36Mbps, 24Mbps, 18Mbps, 12Mbps, 11Mbps, 9Mbps, 6Mbps) 802.11b: (11Mbps,9Mbps, 6Mbps, 5.5Mbps, 2Mbps, 1Mbps) 			Wireless Mode 			AP, WDS, AP+WDS, Repeater, Client, Multiple AP 			Wireless Security 			64/128-bit WEP, WPA-PSK/WPA2-PSK (TKIP/AES) SSID Broadcast Enable/Disable Wireless MAC Filtering 			Hardware 			Standard 			IEEE 802.3 10Base-T, IEEE 802.3u 100Base-TX 			Interface 			1 * 10/100M Auto MDI/MDIX RJ45 WAN port 4 * 10/100M Auto MDI/MDIX RJ45 LAN port 			LED Indicator 			SYS,WPS, WAN, LAN1-LAN4 			Button 			Default, WPS 			Antenna 			1 * external 5dBi antenna 			Power Supply 			DC 9V/500mA(Output) 			Dimensions (L x W x H ) 			133 x 99 x 27 mm 			Weight 			149 g 			Software 			WAN Type 			DHCP, Static IP, PPPoE, L2TP, PPTP, Dual Access, WISP 			Port Forwarding 			Virtual Servers, Port Triggering, UPnP, DMZ, FTP Private Port 			QoS 			WMM, Bandwidth Control 			Access Control 			IP/MAC/Domain filtering 			VPN Pass-through 			PPTP, L2TP, IPSEC 			Others 			IPTV,DDNS, Static Routing, WOL, Remote Management, Firmware upgrade, Backup & Restore 			Others 			Certification 			FCC, CE 			Environment 			Operating Temperature: 0℃~40℃ Storage Temperature: -40℃~70℃ Operating Humidity: 10%~90% non-condensing Storage Humidity: 5%~90% non-condensing 			Package 			1 * WF2411I 1 * 9V/500mA Power Adapter 1 * Ethernet Cable 1 * Quick Installation Guide","http://www.pluscomputer.ro/image/catalog/retelistica/routere/router netis.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1670","Routers","Netis","65 RON","RON","out of stock","1670","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1670","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","65 RON","new"
"1819","Set 10 buc. DVD+R Fortis Double Layer Printabil, 8.5GB, 6x","Set 10 buc. DVD+R Fortis Double Layer Printabil, 8.5GB, 6x","http://www.pluscomputer.ro/image/catalog/consumabile/dvd/dvd printabil fortis 50.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1819","CD-R / DVD-R","Fortis","25 RON","RON","in stock","1819","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1819","http://www.pluscomputer.ro/image/catalog/consumabile/dvd/dvd printabil fortis.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","25 RON","new"
"1431","Set 10 Conector BNC mufa tata, pentru cablu coaxial RG59, camere supraveghere video","Set 10 Conectori / Mufe BNC tata pentru cablu coaxial / camere de supraveghere video rg59.","http://www.pluscomputer.ro/image/catalog/storeimages/2499916_1518554360818.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1431","CCTV","Active","30 RON","RON","in stock","1431","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1431","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","30 RON","new"
"1476","Set 10 conectori BNC mufa tata, mixt pentru cablu coaxial RG6 RG59, camere supraveghere video, calit"," SET 10 conectori / Mufe BNC tata pentru cablu coaxial / camere de supraveghere video, mixt RG6, RG59","http://www.pluscomputer.ro/image/catalog/cabluri/mufa bnc 17148.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1476","CCTV","DeTech","42 RON","RON","preorder","1476","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1476","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","35 RON","new"
"1433","Set 10 conectori BNC mufa tata, pentru cablu coaxial RG6, camere supraveghere video","SET 10 conectori / Mufe BNC tata pentru cablu coaxial / camere de supraveghere video, RG6, cablu 75Ohm","http://www.pluscomputer.ro/image/catalog/storeimages/2563678_1518554360973.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1433","CCTV","Active","25 RON","RON","out of stock","1433","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1433","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","22 RON","new"
"1664","Set 10 mufe retea Active, RJ45, UTP, mufa 8 contacte aurite, cat.5, ambalaj individual, calitate deo","Set 10 mufe retea Active, RJ45, UTPcontacte aurite,cat.5ambalaj individualcalitate deosebita, usor de mufat","http://www.pluscomputer.ro/image/catalog/retelistica/mufe/mufa retea cat5 transparent.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1664","Cable / Connectors","Active","5 RON","RON","in stock","1664","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1664","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","4 RON","new"
"1666","Set 10 mufe retea colorate Active, RJ45, UTP, mufa 8 contacte aurite, cat.5, ambalaj individual, cal","Set 10 mufe retea colorate Active, RJ45, UTPcontacte aurite,cat.5ambalaj individualcalitate deosebita, usor de mufat","http://www.pluscomputer.ro/image/catalog/retelistica/mufe/mufa rj45 cat 5 verde.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1666","Cable / Connectors","Active","10 RON","RON","out of stock","1666","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1666","http://www.pluscomputer.ro/image/catalog/retelistica/mufe/mufa rj45 cat 5 galben.jpg,http://www.pluscomputer.ro/image/catalog/retelistica/mufe/mufa rj45 cat 5 galben.jpg,http://www.pluscomputer.ro/image/catalog/retelistica/mufe/mufa rj45 cat 5 albastru.jpg,http://www.pluscomputer.ro/image/catalog/retelistica/mufe/mufa rj45 cat 5 albastru.jpg,http://www.pluscomputer.ro/image/catalog/retelistica/mufe/mufa rj45 cat 5 rosu.jpg,http://www.pluscomputer.ro/image/catalog/retelistica/mufe/mufa rj45 cat 5 rosu.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","5 RON","new"
"1559","Set 25 buc. DVD+R Fortis Double Layer, 8.5GB, 8x","Set 25 buc. DVD+R Fortis Double Layer, 8.5GB, 8x","http://www.pluscomputer.ro/image/catalog/consumabile/dvd/dvd printabil fortis 50.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1559","CD-R / DVD-R","Fortis","63 RON","RON","in stock","1559","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1559","http://www.pluscomputer.ro/image/catalog/consumabile/dvd/dvd printabil fortis.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","63 RON","new"
